reviewer_report_over_due_sent;questionnaire_motivation;reviewer_report_due_reminder_sent;reviewer_user;decline_reasons_other;reviewer_data_protection_consent;report_organization_appropriate;report_id;report_is_anonymized;reviewer_time_consent_response;questionnaire_manuscript_notice_name;reviewer_invitation_accepted_sent;reviewer_priority;reviewer_code;reviewer_invited;questionnaire_relative_review_time;questionnaire_motivation_other;report_supplement_appropriate;questionnaire_reviews_per_year;report_manuscript_appropriate;questionnaire_id;reviewer_time_invited;reviewer_transferwise_consent;reviewer_consent_given;reviewer_debriefing_sent;reviewer_time_report_submitted;reviewer_gs_interests;questionnaire_invitation_track_record;reviewer_report_submitted;reviewer_invitation_reminder_sent;report_new_information;questionnaire_invitation_acceptance;decline_id;reviewer_report_submitted_sent;report_recommendation;reviewer_box;reviewer_time_invitation_response;reviewer_treatment;reviewer_invitation_declined;reviewer_time_review_expired;report_worthy_subject;decline_reasons;reviewer_review_expired;report_conclusions_supported;reviewer_marked_for_deletion;reviewer_review_expired_sent;reviewer_questionnaire_reminder_sent;reviewer_questionnaire_submitted;reviewer_id;questionnaire_manuscript_effort;reviewer_invitation_accepted;reviewer_time_added;questionnaire_invitation_notice_name;questionnaire_manuscript_assessment;questionnaire_manuscript_track_record;questionnaire_manuscript_name_aware;questionnaire_review_hours;reviewer_time_questionnaire_submitted;report_length;confidential_length;report_words;confidential_words;d_topic_not_interesting;d_unfitting_topic;d_know_editor;d_dont_know_editor;d_know_author;d_dont_know_author;d_no_time;d_other;a_interesting;a_fitting_topic;a_know_editor;a_know_author;a_moral_obligation;a_other;reviewer_hindex_bin;reviewer_hindex5y_bin;reviewer_i10index_bin;reviewer_i10index5y_bin;reviewer_citedby_bin;reviewer_citedby5y_bin;reviewer_years_active_bin
0;['1', '2', '5'];0;7813;;1;1;406;1;2021-08-30 08:19:13.988061+00:00;1;1;3;KNFpT9GjNJKLi95fFku5uH;1;3;;2;2;4;362;2021-08-29 15:29:02.458324+00:00;1;1;1;2021-10-03 23:53:07.580751+00:00;financial economics;;1;0;1;;;1;1;3;2021-08-30 08:17:41.108433+00:00;bh;0;;4;;0;3;0;0;0;1;7811;1;1;2021-08-04 12:01:26.294475+00:00;;3;;;25;2021-10-03 23:56:15.976559+00:00;8017;1079;1176;158;;;;;;;;;1;1;0;0;1;0;1;1;1;1;2;1;1
0;;0;6362;;0;;;;;;0;1;DicmDXzshLD7YCLsnDjX7u;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;corporate governance, board of directors, institutional investors, behavioral finance;;0;0;;;340;0;;1;2021-08-13 19:08:15.880126+00:00;ll;1;;;['2'];0;;0;0;0;0;6360;;0;2021-08-04 12:01:20.751881+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;1;1;1;1;3;1;1
0;;0;6310;;0;;;;;;0;1;Dh8wjy75cSn932wjZ297GD;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;;;0;0;;;;0;;1;;bl;0;;;;0;;0;0;0;0;6308;;0;2021-08-04 12:01:20.550196+00:00;;;;;;;;;;;;;;;;;;;;;;;;;2;1;2;1;62;2;2
0;;0;6292;;0;;;;;;0;1;PMbtvPJQyY9Zuk7kwrQfwb;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;behavioral economics, experimental economics;;0;0;;;41;0;;1;2021-08-09 12:31:09.956149+00:00;bl;1;;;['7'];0;;0;0;0;0;6290;;0;2021-08-04 12:01:20.481913+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;2;2;4;3;75;2;3
0;;0;6277;;0;;;;;;0;1;iNZXxyk65Zu5con3UYaDsC;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;asset pricing, finance, labor economics, macro-finance;;0;0;;;57;0;;7;2021-08-09 13:38:49.534754+00:00;bh;1;;;['2'];0;;0;0;0;0;6275;;0;2021-08-04 12:01:20.421398+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;1;1;1;1;51;1;1
0;;0;8620;;0;;;;;;0;3;CrffJGYboyaJBDakcDP9W8;1;;;;;;;2021-08-27 07:10:31.549431+00:00;0;0;0;;economia, econometrics, health economics, applied economics;;0;0;;;;0;;4;;ll;0;2021-09-07 03:00:00.364120+00:00;;;1;;0;0;0;0;8618;;0;2021-08-04 12:01:29.404705+00:00;;;;;;;;;;;;;;;;;;;;;;;;;2;1;3;2;58;2;
0;;0;6327;I am an analytics professor;0;;;;;;0;1;Y7B9aFXcHemT9iAGo6GVRr;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;computer networks, algorithm and network security;;0;0;;;361;0;;1;2021-08-17 04:47:45.176356+00:00;ll;1;;;['2', '9'];0;;0;0;0;0;6325;;0;2021-08-04 12:01:20.615053+00:00;;;;;;;;;;;0;1;0;0;0;0;0;1;;;;;;;1;1;1;1;8;1;1
0;;0;6272;;0;;;;;;0;1;Mw3NSJvbu5EiR9GtfXiA2s;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;corporate finance, real options, capital budgeting, diversification, firm valuation;;0;0;;;68;0;;4;2021-08-09 15:23:35.497018+00:00;bh;1;;;['7'];0;;0;0;0;0;6270;;0;2021-08-04 12:01:20.402149+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;1;1;1;1;20;1;2
0;;0;6274;;0;;;;;;0;1;Ma9wxXPAAscECxSN7niRQm;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;financial engineering, portfolio selection, machine learning, alternative investment;;0;0;;;;0;;7;2021-08-10 04:20:59.488639+00:00;hh;0;;;;0;;0;0;0;0;6272;;1;2021-08-04 12:01:20.409873+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;24;1;1
0;;0;8412;;0;;;;;;0;5;j5NCBuSCdXRGK8x3RspjKG;1;;;;;;;2021-09-20 07:53:30.832023+00:00;0;0;0;;stock markets, financial derivatives, volatility, portfolio analysis;;0;0;;;1463;0;;4;2021-09-20 14:21:42.664955+00:00;ll;1;;;['2'];0;;0;0;0;0;8410;;0;2021-08-04 12:01:28.625991+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;1;1;1;1;12;1;2
0;;0;6475;;0;;;;;;0;1;CuGR4FDnvei87MrdyXZWfb;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;applied econometrics, empirical macroeconomics, regional science, spatial econometrics, time series analysis;;0;0;;;100;0;;2;2021-08-10 11:06:54.877315+00:00;bh;1;;;['2'];0;;0;0;0;0;6473;;0;2021-08-04 12:01:21.185718+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;1;1;1;1;10;1;1
0;;0;6270;;0;;;;;;0;1;ddjraas3rk9vFAQCd6xVZ4;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;macroeconometrics, time series analysis, monetary policy, financial markets;;0;0;;;144;0;;4;2021-08-10 14:18:54.487696+00:00;bh;1;;;['2'];0;;0;0;0;0;6268;;0;2021-08-04 12:01:20.394435+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;1;1;1;1;5;1;1
0;;0;6355;;0;;;;;;0;1;e7tCjci2KXkh2W3J62JnFq;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;makroökonomik;;0;0;;;351;0;;1;2021-08-15 14:30:15.714765+00:00;bl;1;;;['2', '7'];0;;0;0;0;0;6353;;0;2021-08-04 12:01:20.722981+00:00;;;;;;;;;;;0;1;0;0;0;0;1;0;;;;;;;1;1;1;1;33;1;2
0;['2', '5'];0;6273;;1;1;48;1;2021-08-11 15:06:04.369330+00:00;;1;1;EzbuCMnQgbbsgvcrNvinGJ;1;1;;1;18;1;45;2021-08-09 12:24:03.833120+00:00;1;1;1;2021-08-24 19:05:36.907925+00:00;finance, corporate finance, auction theory, ambiguity aversion;;1;0;2;;;1;1;6;2021-08-11 15:05:16.571255+00:00;bb;0;;2;;0;1;0;0;0;1;6271;;1;2021-08-04 12:01:20.405964+00:00;;;;;12;2021-08-24 19:06:48.836431+00:00;9633;415;1576;70;;;;;;;;;0;1;0;0;1;0;1;1;2;1;72;1;3
0;;0;6296;Dear Stefan,  I am just catching up with my post-vacation inbox, so please excuse the delay- Thanks for your invitation to revie;0;;;;;;0;1;GsYWuWUkfss8LeUX9HnmRm;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;sociology, behavioral economics, social norms, signaling, experimental methods;;0;0;;;543;0;;1;2021-08-19 05:40:43.246982+00:00;ll;1;;;['1', '2'];0;;0;0;0;0;6294;;0;2021-08-04 12:01:20.497241+00:00;;;;;;;;;;;1;1;0;0;0;0;0;0;;;;;;;1;1;1;1;18;1;1
0;;0;6414;;0;;;;;;0;1;hZd2bLMieXMbqNZa8yj7Q8;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;sustainable development, sustainable energy, agent-based modeling, algorithms, economy and finance;;0;0;;;362;0;;1;2021-08-17 05:46:03.169071+00:00;bh;1;;;['7'];0;;0;0;0;0;6412;;0;2021-08-04 12:01:20.954354+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;1;1;1;1;5;1;1
0;;0;6269;;0;;;;;;0;1;mCpMN2NgTFySy9JjnGRzyZ;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;health economics, development economics, financial economics;;0;0;;;;0;;5;;bh;0;2021-08-20 03:00:00.160290+00:00;;;1;;0;0;0;0;6267;;0;2021-08-04 12:01:20.390563+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;16;1;1
0;;0;6325;;0;;;;;;0;1;cXsQfCYVvd2ESWP2dRDpPK;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;finance;;0;0;;;558;0;;1;2021-08-19 14:03:31.675845+00:00;bb;1;;;['7'];0;;0;0;0;0;6323;;0;2021-08-04 12:01:20.607437+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;1;1;1;1;13;1;1
0;;0;6271;;0;;;;;;0;1;VWSn5jii6uivu6LhvHoXEm;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;valuation, portfolio management, capital markets, trading strategies;;0;0;;;;0;;1;;ll;0;2021-08-20 03:00:00.165009+00:00;;;1;;0;0;0;0;6269;;0;2021-08-04 12:01:20.398369+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;2;1;1
0;;0;6276;;0;;;;;;0;1;2YWRw6nXJjwUfchp5wJ5nj;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;finance, csr, environmental finance;;0;0;;;;0;;2;;hh;0;2021-08-20 03:00:00.169853+00:00;;;1;;0;0;0;0;6274;;0;2021-08-04 12:01:20.417500+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;18;1;2
0;;0;6306;;0;;;;;;0;1;Q8MyM3YRjZd2nmkto2djDp;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;computational methods, stochastics, deep learning;;0;0;;;;0;;1;;hh;0;2021-08-20 03:00:00.176768+00:00;;;1;;0;0;0;0;6304;;0;2021-08-04 12:01:20.534929+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;9;1;2
0;;0;6319;;0;;;;;;0;1;B9fDKRbNHv3jcNw5ZmkUQm;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;finance;;0;0;;;;0;;1;;ll;0;2021-08-20 03:00:00.182361+00:00;;;1;;0;0;0;0;6317;;0;2021-08-04 12:01:20.584566+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;10;1;1
0;;0;6328;;0;;;;;;0;1;YCNbyMLnXvQwLik9aAnWvc;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;;;0;0;;;;0;;1;;hh;0;2021-08-20 03:00:00.186837+00:00;;;1;;0;0;0;0;6326;;0;2021-08-04 12:01:20.618863+00:00;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;62;2;2
0;;0;6342;;0;;;;;;0;1;DfgYLCqFjheHs6dw63fFrJ;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;molecular biology, biotechnology, population genetics;;0;0;;;;0;;1;;bh;0;2021-08-20 03:00:00.191060+00:00;;;1;;0;0;0;0;6340;;0;2021-08-04 12:01:20.671871+00:00;;;;;;;;;;;;;;;;;;;;;;;;;2;1;2;1;42;2;3
0;;0;6376;;0;;;;;;0;1;Zntnvp3i2aEc4uj2tm3BkW;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;accounting, derivatives, corporate finance;;0;0;;;;0;;2;;bh;0;2021-08-20 03:00:00.195292+00:00;;;1;;0;0;0;0;6374;;0;2021-08-04 12:01:20.806882+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;10;1;1
0;;0;6380;;0;;;;;;0;1;4wh4u8ni2zCDcpoVVkJDZr;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;international macroeconomics, international trade;;0;0;;;;0;;1;;hh;0;2021-08-20 03:00:00.199434+00:00;;;1;;0;0;0;0;6378;;0;2021-08-04 12:01:20.822046+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;36;1;2
0;;0;6391;;0;;;;;;0;1;6eDgobECgW99dgkeRTGu6d;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;stochastic dynamical theory, applied stochastics, mathematical finance, mathematical physics, electric power system;;0;0;;;;0;;1;;bl;0;2021-08-20 03:00:00.204375+00:00;;;1;;0;0;0;0;6389;;0;2021-08-04 12:01:20.863468+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;24;1;3
0;;0;6409;;0;;;;;;0;1;8C8LwPSR2LSbELFYCzqU66;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;finance;;0;0;;;;0;;1;;bh;0;2021-08-20 03:00:00.214723+00:00;;;1;;0;0;0;0;6407;;0;2021-08-04 12:01:20.934760+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1
0;;0;6424;;0;;;;;;0;1;mfViSwukXT8SC5zdtwZEvv;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;;;0;0;;;;0;;1;;ll;0;2021-08-20 03:00:00.220120+00:00;;;1;;0;0;0;0;6422;;0;2021-08-04 12:01:20.995925+00:00;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;44;2;2
0;;0;6446;;0;;;;;;0;1;GfhsZfdvagSYGRQzUDRCn5;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;energy economics, renewable energy, hydrogen energy, nuclear energy, energy finance;;0;0;;;;0;;1;;ll;0;2021-08-20 03:00:00.225518+00:00;;;1;;0;0;0;0;6444;;0;2021-08-04 12:01:21.077929+00:00;;;;;;;;;;;;;;;;;;;;;;;;;2;2;5;5;62;2;1
0;;0;6472;;0;;;;;;0;1;GrSWeGFKkc2Ug2mr3e5KSq;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;engineer;;0;0;;;;0;;1;;bb;0;2021-08-20 03:00:00.231592+00:00;;;1;;0;0;0;0;6470;;0;2021-08-04 12:01:21.174591+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;1;40;1;5
0;;0;6674;;0;;;;;;0;1;GcevEZNoA4vTw3wWZvdR4B;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;probability, stochastic processes, mathematical finance;;0;0;;;;0;;1;;bh;0;2021-08-20 03:00:00.286607+00:00;;;1;;0;0;0;0;6672;;0;2021-08-04 12:01:21.949185+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;14;1;1
0;;0;6416;;1;2;157;1;2021-08-11 07:34:50.749082+00:00;;1;1;JdgXt7mUTCnPA3cek9yypE;1;;;5;;4;;2021-08-09 12:24:03.833120+00:00;1;1;1;2021-09-09 13:27:09.785856+00:00;finance;;1;0;4;;;1;3;1;2021-08-11 07:31:33.828463+00:00;bb;1;;5;;0;4;0;0;0;0;6414;;1;2021-08-04 12:01:20.966198+00:00;;;;;;;2069;50;327;10;;;;;;;;;;;;;;;1;1;1;1;4;1;1
0;;0;6648;;0;;;;;;0;1;2DUTTsp8ZJGNwbFoUbDRWT;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;corporate finance, risk management of financial institutions;;0;0;;;285;0;;1;2021-08-12 01:35:59.712910+00:00;bb;1;;;['7'];0;;0;0;0;0;6646;;0;2021-08-04 12:01:21.851316+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;1;1;1;1;31;1;1
0;;0;6564;;0;;;;;;0;1;YAzCigqzA3d4RsJXLTN4bc;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;applied time series analysis, statistical finance, cryptoassets, financial markets, energy finance;;0;0;;;;0;;1;2021-08-13 05:28:09.397530+00:00;ll;0;;;;0;;0;0;0;0;6562;;1;2021-08-04 12:01:21.518686+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;11;1;1
0;;0;6550;;0;;;;;;0;1;knAnhs3Hh2pbqLLmsJhBKD;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;energy, environment, political economy;;0;0;;;359;0;;1;2021-08-17 03:04:11.782898+00:00;hh;1;;;['1'];0;;0;0;0;0;6548;;0;2021-08-04 12:01:21.464948+00:00;;;;;;;;;;;1;0;0;0;0;0;0;0;;;;;;;2;2;4;3;81;2;4
0;;0;6562;;0;;;;;;0;1;oTyDNdmmNgaUph9Eax244L;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;;;0;0;;;;0;;2;2021-08-09 12:34:22.139488+00:00;bb;0;;;;0;;0;0;0;0;6560;;0;2021-08-04 12:01:21.510810+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1
0;;0;6568;;0;;;;;;0;1;LhRP8dNx6LjeRvRD8kvedv;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;administración de riesgos, finanzas cuantitativas;;0;0;;;;0;;1;2021-08-09 12:34:25.377657+00:00;hh;0;;;;0;;0;0;0;0;6566;;0;2021-08-04 12:01:21.540584+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1
0;;0;6651;;0;;;;;;0;1;XjLdb6HTQJD5ZBn97tjiT2;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;;;0;0;;;;0;;1;2021-08-09 12:35:05.322178+00:00;bh;0;;;;0;;0;0;0;0;6649;;1;2021-08-04 12:01:21.862615+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1
0;;0;6598;;0;;;;;;0;1;mbeiwKAVQzQ8mcHzGHjWuq;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;;;0;0;;;;0;;1;2021-08-09 13:34:53.237305+00:00;bb;0;;;;0;;0;0;0;0;6596;;1;2021-08-04 12:01:21.661818+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;2;1;1
0;;0;6461;;0;;;;;;0;3;QPdzrrwWcX68ccWvCAvuNP;1;;;;;;;2021-08-27 07:10:42.849528+00:00;0;0;0;;cryptocurrencies, blockchain, time series analysis, digital economy, econometrics;;0;0;;;;0;;4;2021-09-06 10:15:28.015791+00:00;bh;0;;;;0;;0;0;0;0;6459;;1;2021-08-04 12:01:21.133853+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;4;1;1
0;;0;6619;;0;;;;;;0;1;Ck3nnFukDxYfxn6HsQcNwK;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;finance;;0;0;;;56;0;;4;2021-08-09 13:37:05.909928+00:00;bh;1;;;['7'];0;;0;0;0;0;6617;;0;2021-08-04 12:01:21.741000+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;1;1;1;1;40;1;2
0;;0;6576;;0;;;;;;0;1;2kmbtFrReEFZsWKS6AjPFu;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;geopolymer, low-carbon concrete, waste upcycling, ndt&e;;0;0;;;58;0;;1;2021-08-09 13:45:27.023467+00:00;bb;1;;;['1'];0;;0;0;0;0;6574;;0;2021-08-04 12:01:21.574790+00:00;;;;;;;;;;;1;0;0;0;0;0;0;0;;;;;;;1;1;2;1;33;1;1
0;;0;6517;I am totally overwhelmed with refereeing and editorial duties till the end of the year. Sorry, the paper looks interesting.;0;;;;;;0;1;iwkAw7r5UnKc8epayrAaKX;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;inverse problems, mathematical modelling, numerical analysis, financial mathematics, mathematical modelling of biophysical pheno;;0;0;;;59;0;;1;2021-08-09 13:52:00.561675+00:00;ll;1;;;['7', '9'];0;;0;0;0;0;6515;;0;2021-08-04 12:01:21.341429+00:00;;;;;;;;;;;0;0;0;0;0;0;1;1;;;;;;;2;1;3;1;50;2;3
0;;0;6613;;0;;;;;;0;1;fHA9aTg5B4icBA5Ei8dNQU;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;mercados de capitales, gobierno empresa;;0;0;;;64;0;;4;2021-08-09 15:15:06.737226+00:00;ll;1;;;['7'];0;;0;0;0;0;6611;;0;2021-08-04 12:01:21.718410+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;2;1;2;2;47;2;2
0;;0;6606;;0;;;;;;0;1;kuwQTnVxG8RTM2eNmyyhvS;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;finance, working capital, small firm finance, trade credit, cash management;;0;0;;;66;0;;2;2021-08-09 15:21:15.535839+00:00;bb;1;;;['2'];0;;0;0;0;0;6604;;0;2021-08-04 12:01:21.692104+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;1;1;1;1;2;1;1
0;;0;6657;;0;;;;;;0;1;MXXcn4z36MYqUTqJdmaMbs;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;asset pricing, financial markets, market microstructure;;0;0;;;70;0;;1;2021-08-09 16:50:40.584718+00:00;bb;1;;;['1'];0;;0;0;0;0;6655;;0;2021-08-04 12:01:21.885194+00:00;;;;;;;;;;;1;0;0;0;0;0;0;0;;;;;;;1;1;1;1;1;1;1
0;;0;6653;;0;;;;;;0;1;A8AspWfNNnhQu7oRbAd6yy;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;socially responsible finance, alternative investments, corporate finance, asset pricing, banking;;0;0;;;71;0;;4;2021-08-09 16:49:57.015035+00:00;bb;1;;;['7'];0;;0;0;0;0;6651;;0;2021-08-04 12:01:21.870117+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;1;1;1;1;24;1;2
0;;0;6589;;1;4;130;1;2021-08-10 08:55:51.353453+00:00;;1;1;8efPk2XePMTpyV2pvGCAax;1;;;4;;2;;2021-08-09 12:24:03.833120+00:00;1;1;1;2021-09-07 10:43:08.492193+00:00;finance;;1;0;2;;;1;1;3;2021-08-10 08:47:22.119022+00:00;bl;1;;2;;0;2;0;0;0;0;6587;;1;2021-08-04 12:01:21.626753+00:00;;;;;;;155;155;23;23;;;;;;;;;;;;;;;1;1;2;1;32;1;1
0;;0;6615;;0;;;;;;0;1;gSBpKaunjCawR3VYeHN4fd;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;energy economics and policy, environmental economics, development economics and chinese economics;;0;0;;;93;0;;8;2021-08-10 09:30:27.517251+00:00;hh;1;;;['7'];0;;0;0;0;0;6613;;0;2021-08-04 12:01:21.725890+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;2;2;5;4;60;2;2
0;;0;6623;;0;;;;;;0;1;GwZFXwBsuqp2oBsS3qiodq;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;networks, internal capital markets, banking;;0;0;;;90;0;;3;2021-08-10 08:32:09.942506+00:00;bh;1;;;['7'];0;;0;0;0;0;6621;;0;2021-08-04 12:01:21.756226+00:00;;;;;;;;;;;0;0;0;0;0;0;1;0;;;;;;;2;2;2;2;66;2;2
0;;0;6578;;0;;;;;;0;1;JUtrHuM3kpAYUgS3d3FQQZ;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;development economics;;0;0;;;161;0;;1;2021-08-10 20:33:23.626865+00:00;ll;1;;;['2'];0;;0;0;0;0;6576;;0;2021-08-04 12:01:21.583445+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;1;1;1;1;1;1;1
0;;0;6529;Dear Stefan;1;;;;2021-08-10 10:26:58.339788+00:00;;1;1;M3sZnruLGcRMonhGWWyJpN;1;;;;;;;2021-08-09 12:24:03.833120+00:00;1;1;0;;market microstructure, carbon trading, institutional trades, smes;;0;0;;;96;0;;1;2021-08-10 10:26:29.481786+00:00;hh;1;;;['2', '9'];0;;0;0;0;0;6527;;1;2021-08-04 12:01:21.386631+00:00;;;;;;;;;;;0;1;0;0;0;0;0;1;;;;;;;2;2;3;2;58;2;2
0;;0;6534;;0;;;;;;0;1;VgERHxTCWTBP9Zcc8uVugv;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;corporate governance, earnings management, ipo, corporate finance;;0;0;;;475;0;;1;2021-08-17 16:33:53.435030+00:00;bb;1;;;['2'];0;;0;0;0;0;6532;;0;2021-08-04 12:01:21.405254+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;1;1;1;1;7;1;2
0;;0;6194;;0;;;;;;0;1;oFTRdjjTKPefydsK4JBugo;1;;;;;;;2021-08-09 12:13:23.537486+00:00;0;0;0;;earnings management, real earnings management, accrual earnings management, corporate social responsibility, risk disclosure;;0;0;;;512;0;;3;2021-08-18 08:23:22.374197+00:00;hh;1;;;['2'];0;;0;0;0;0;6192;;0;2021-08-04 12:01:20.106031+00:00;;;;;;;;;;;0;1;0;0;0;0;0;0;;;;;;;1;1;1;1;6;1;1
0;;0;6523;;0;;;;;;0;1;BKvDmhAyM5h7S32FwZWAfE;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;;;0;0;;;;0;;2;;hh;0;2021-08-20 03:00:00.248425+00:00;;;1;;0;0;0;0;6521;;0;2021-08-04 12:01:21.364082+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;11;1;1
0;;0;6547;;0;;;;;;0;1;95DcytNXwnPvxcsiptTzrB;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;;;0;0;;;;0;;3;;bb;0;2021-08-20 03:00:00.252914+00:00;;;1;;0;0;0;0;6545;;0;2021-08-04 12:01:21.453825+00:00;;;;;;;;;;;;;;;;;;;;;;;;;2;1;4;2;57;2;3
0;;0;6587;;0;;;;;;0;1;gasthBeZobusyEZimEukqc;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;;;0;0;;;;0;;1;;ll;0;2021-08-20 03:00:00.261486+00:00;;;1;;0;0;0;0;6585;;0;2021-08-04 12:01:21.619135+00:00;;;;;;;;;;;;;;;;;;;;;;;;;2;1;2;2;47;2;2
0;;0;6602;;0;;;;;;0;1;RjerCSibeuuMR23C6JNxgv;1;;;;;;;2021-08-09 12:24:03.833120+00:00;0;0;0;;probability, statistics, finance, data sciences;;0;0;;;;0;;1;;bl;0;2021-08-20 03:00:00.265700+00:00;;;1;;0;0;0;0;6600;;0;2021-08-04 12:01:21.676995+00:00;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1
